周波数 (Hz)	レベル (dB)
47692.382812	-100.002182
47695.312500	-100.002571
47698.242188	-100.003029
47701.171875	-100.003456
47704.101562	-100.003883
47707.031250	-100.004295
47709.960938	-100.004715
47712.890625	-100.005127
47715.820312	-100.005547
47718.750000	-100.005974
47721.679688	-100.006378
47724.609375	-100.006805
47727.539062	-100.007233
47730.468750	-100.007645
47733.398438	-100.008087
47736.328125	-100.008499
47739.257812	-100.008911
47742.187500	-100.009331
47745.117188	-100.009781
47748.046875	-100.010201
47750.976562	-100.010582
47753.906250	-100.011002
47756.835938	-100.011406
47759.765625	-100.011864
47762.695312	-100.012291
47765.625000	-100.012703
47768.554688	-100.013115
47771.484375	-100.013519
47774.414062	-100.013969
47777.343750	-100.014359
47780.273438	-100.014778
47783.203125	-100.015228
47786.132812	-100.015648
47789.062500	-100.016045
47791.992188	-100.016457
47794.921875	-100.016884
47797.851562	-100.017311
47800.781250	-100.017708
47803.710938	-100.018127
47806.640625	-100.018570
47809.570312	-100.018997
47812.500000	-100.019394
47815.429688	-100.019806
47818.359375	-100.020233
47821.289062	-100.020691
47824.218750	-100.021103
47827.148438	-100.021477
47830.078125	-100.021919
47833.007812	-100.022316
47835.937500	-100.022758
47838.867188	-100.023186
47841.796875	-100.023605
47844.726562	-100.024002
47847.656250	-100.024429
47850.585938	-100.024864
47853.515625	-100.025253
47856.445312	-100.025688
47859.375000	-100.026108
47862.304688	-100.026535
47865.234375	-100.026947
47868.164062	-100.027367
47871.093750	-100.027779
47874.023438	-100.028198
47876.953125	-100.028610
47879.882812	-100.029022
47882.812500	-100.029442
47885.742188	-100.029877
47888.671875	-100.030251
47891.601562	-100.030708
47894.531250	-100.031128
47897.460938	-100.031540
47900.390625	-100.031975
47903.320312	-100.032379
47906.250000	-100.032806
47909.179688	-100.033218
47912.109375	-100.033623
47915.039062	-100.034058
47917.968750	-100.034477
47920.898438	-100.034882
47923.828125	-100.035286
47926.757812	-100.035698
47929.687500	-100.036125
47932.617188	-100.036613
47935.546875	-100.036964
47938.476562	-100.037407
47941.406250	-100.037796
47944.335938	-100.038246
47947.265625	-100.038658
47950.195312	-100.039062
47953.125000	-100.039467
47956.054688	-100.039894
47958.984375	-100.040314
47961.914062	-100.040726
47964.843750	-100.041153
47967.773438	-100.041550
47970.703125	-100.041962
47973.632812	-100.042404
47976.562500	-100.042824
47979.492188	-100.043236
47982.421875	-100.043655
47985.351562	-100.044052
47988.281250	-100.044472
47991.210938	-100.044891
47994.140625	-100.045303
47997.070312	-100.045738
48000.000000	-100.046135
48002.929688	-100.046562
48005.859375	-100.046982
48008.789062	-100.047386
48011.718750	-100.047813
48014.648438	-100.048233
48017.578125	-100.048645
48020.507812	-100.049065
48023.437500	-100.049469
48026.367188	-100.049889
48029.296875	-100.050308
48032.226562	-100.050713
48035.156250	-100.051125
48038.085938	-100.051552
48041.015625	-100.051987
48043.945312	-100.052406
48046.875000	-100.052803
48049.804688	-100.053215
48052.734375	-100.053642
48055.664062	-100.054039
48058.593750	-100.054459
48061.523438	-100.054893
48064.453125	-100.055305
48067.382812	-100.055672
48070.312500	-100.056152
48073.242188	-100.056549
48076.171875	-100.056961
48079.101562	-100.057396
48082.031250	-100.057808
48084.960938	-100.058205
48087.890625	-100.058624
48090.820312	-100.059059
48093.750000	-100.059471
48096.679688	-100.059860
48099.609375	-100.060287
48102.539062	-100.060707
48105.468750	-100.061127
48108.398438	-100.061546
48111.328125	-100.061958
48114.257812	-100.062386
48117.187500	-100.062744
48120.117188	-100.063210
48123.046875	-100.063629
48125.976562	-100.064018
48128.906250	-100.064445
48131.835938	-100.064857
48134.765625	-100.065262
48137.695312	-100.065674
48140.625000	-100.066093
48143.554688	-100.066536
48146.484375	-100.066933
48149.414062	-100.067375
48152.343750	-100.067757
48155.273438	-100.068176
48158.203125	-100.068581
48161.132812	-100.069008
48164.062500	-100.069420
48166.992188	-100.069801
48169.921875	-100.070236
48172.851562	-100.070663
48175.781250	-100.071075
48178.710938	-100.071465
48181.640625	-100.071907
48184.570312	-100.072304
48187.500000	-100.072708
48190.429688	-100.073135
48193.359375	-100.073563
48196.289062	-100.073975
48199.218750	-100.074379
48202.148438	-100.074806
48205.078125	-100.075218
48208.007812	-100.075653
48210.937500	-100.076035
48213.867188	-100.076454
48216.796875	-100.076881
48219.726562	-100.077286
48222.656250	-100.077698
48225.585938	-100.078117
48228.515625	-100.078529
48231.445312	-100.078941
48234.375000	-100.079346
48237.304688	-100.079765
48240.234375	-100.080177
48243.164062	-100.080627
48246.093750	-100.081017
48249.023438	-100.081406
48251.953125	-100.081825
48254.882812	-100.082207
48257.812500	-100.082642
48260.742188	-100.083046
48263.671875	-100.083458
48266.601562	-100.083893
48269.531250	-100.084320
48272.460938	-100.084724
48275.390625	-100.085129
48278.320312	-100.085541
48281.250000	-100.085960
48284.179688	-100.086380
48287.109375	-100.086784
48290.039062	-100.087212
48292.968750	-100.087601
48295.898438	-100.088013
48298.828125	-100.088425
48301.757812	-100.088875
48304.687500	-100.089272
48307.617188	-100.089661
48310.546875	-100.090073
48313.476562	-100.090477
48316.406250	-100.090919
48319.335938	-100.091316
48322.265625	-100.091743
48325.195312	-100.092140
48328.125000	-100.092537
48331.054688	-100.092964
48333.984375	-100.093391
48336.914062	-100.093781
48339.843750	-100.094208
48342.773438	-100.094635
48345.703125	-100.095032
48348.632812	-100.095459
48351.562500	-100.095833
48354.492188	-100.096252
48357.421875	-100.096687
48360.351562	-100.097084
48363.281250	-100.097511
48366.210938	-100.097893
48369.140625	-100.098328
48372.070312	-100.098747
48375.000000	-100.099159
48377.929688	-100.099579
48380.859375	-100.099960
48383.789062	-100.100372
48386.718750	-100.100784
48389.648438	-100.101227
48392.578125	-100.101631
48395.507812	-100.102043
48398.437500	-100.102493
48401.367188	-100.102814
48404.296875	-100.103271
48407.226562	-100.103668
48410.156250	-100.104088
48413.085938	-100.104546
48416.015625	-100.104927
48418.945312	-100.105415
48421.875000	-100.105743
48424.804688	-100.106087
48427.734375	-100.106567
48430.664062	-100.106987
48433.593750	-100.107292
48436.523438	-100.107605
48439.453125	-100.107910
48442.382812	-100.110115
48445.312500	-100.109070
48448.242188	-100.109482
48451.171875	-100.109901
48454.101562	-100.110313
48457.031250	-100.110695
48459.960938	-100.111053
48462.890625	-100.111511
48465.820312	-100.111893
48468.750000	-100.112282
48471.679688	-100.112709
48474.609375	-100.113136
48477.539062	-100.113503
48480.468750	-100.113922
48483.398438	-100.114326
48486.328125	-100.114777
48489.257812	-100.115173
48492.187500	-100.115616
48495.117188	-100.115990
48498.046875	-100.116394
48500.976562	-100.116806
48503.906250	-100.117249
48506.835938	-100.117615
48509.765625	-100.118050
48512.695312	-100.118439
48515.625000	-100.118866
48518.554688	-100.119270
48521.484375	-100.119690
48524.414062	-100.120064
48527.343750	-100.120499
48530.273438	-100.120872
48533.203125	-100.121330
48536.132812	-100.121689
48539.062500	-100.122116
48541.992188	-100.122536
48544.921875	-100.122940
48547.851562	-100.123344
48550.781250	-100.123787
48553.710938	-100.124176
48556.640625	-100.124573
48559.570312	-100.125000
48562.500000	-100.125412
48565.429688	-100.125824
48568.359375	-100.126221
48571.289062	-100.126648
48574.218750	-100.127060
48577.148438	-100.127449
48580.078125	-100.127869
48583.007812	-100.128265
48585.937500	-100.128677
48588.867188	-100.129105
48591.796875	-100.129486
48594.726562	-100.129883
48597.656250	-100.130318
48600.585938	-100.130737
48603.515625	-100.131134
48606.445312	-100.131538
48609.375000	-100.131950
48612.304688	-100.132347
48615.234375	-100.132767
48618.164062	-100.133110
48621.093750	-100.133591
48624.023438	-100.133980
48626.953125	-100.134407
48629.882812	-100.134827
48632.812500	-100.135201
48635.742188	-100.135620
48638.671875	-100.136017
48641.601562	-100.136452
48644.531250	-100.136841
48647.460938	-100.137238
48650.390625	-100.137657
48653.320312	-100.138077
48656.250000	-100.138466
48659.179688	-100.138885
48662.109375	-100.139297
48665.039062	-100.139679
48667.968750	-100.140114
48670.898438	-100.140526
48673.828125	-100.140923
48676.757812	-100.141327
48679.687500	-100.141739
48682.617188	-100.142105
48685.546875	-100.142471
48688.476562	-100.142967
48691.406250	-100.143372
48694.335938	-100.143745
48697.265625	-100.144165
48700.195312	-100.144562
48703.125000	-100.144989
48706.054688	-100.145409
48708.984375	-100.145805
48711.914062	-100.146210
48714.843750	-100.146622
48717.773438	-100.147018
48720.703125	-100.147453
48723.632812	-100.147842
48726.562500	-100.148247
48729.492188	-100.148682
48732.421875	-100.149055
48735.351562	-100.149452
48738.281250	-100.149887
48741.210938	-100.150299
48744.140625	-100.150696
48747.070312	-100.151100
48750.000000	-100.151497
48752.929688	-100.151901
48755.859375	-100.152313
48758.789062	-100.152733
48761.718750	-100.153114
48764.648438	-100.153526
48767.578125	-100.153946
48770.507812	-100.154327
48773.437500	-100.154739
48776.367188	-100.155167
48779.296875	-100.155563
48782.226562	-100.155975
48785.156250	-100.156364
48788.085938	-100.156776
48791.015625	-100.157173
48793.945312	-100.157578
48796.875000	-100.158005
48799.804688	-100.158401
48802.734375	-100.158813
48805.664062	-100.159233
48808.593750	-100.159630
48811.523438	-100.160042
48814.453125	-100.160461
48817.382812	-100.160873
48820.312500	-100.161232
48823.242188	-100.161644
48826.171875	-100.162056
48829.101562	-100.162445
48832.031250	-100.162872
48834.960938	-100.163254
48837.890625	-100.163689
48840.820312	-100.164070
48843.750000	-100.164474
48846.679688	-100.164894
48849.609375	-100.165306
48852.539062	-100.165718
48855.468750	-100.166122
48858.398438	-100.166519
48861.328125	-100.166908
48864.257812	-100.167297
48867.187500	-100.167740
48870.117188	-100.168182
48873.046875	-100.168556
48875.976562	-100.168915
48878.906250	-100.169250
48881.835938	-100.169762
48884.765625	-100.170090
48887.695312	-100.170555
48890.625000	-100.170967
48893.554688	-100.171379
48896.484375	-100.171753
48899.414062	-100.172157
48902.343750	-100.172577
48905.273438	-100.172989
48908.203125	-100.173401
48911.132812	-100.173820
48914.062500	-100.174210
48916.992188	-100.174583
48919.921875	-100.174980
48922.851562	-100.175415
48925.781250	-100.175850
48928.710938	-100.176216
48931.640625	-100.176636
48934.570312	-100.177017
48937.500000	-100.177460
48940.429688	-100.177856
48943.359375	-100.178238
48946.289062	-100.178635
48949.218750	-100.179054
48952.148438	-100.179443
48955.078125	-100.179871
48958.007812	-100.180252
48960.937500	-100.180672
48963.867188	-100.181084
48966.796875	-100.181480
48969.726562	-100.181885
48972.656250	-100.182281
48975.585938	-100.182686
48978.515625	-100.183098
48981.445312	-100.183464
48984.375000	-100.183891
48987.304688	-100.184296
48990.234375	-100.184692
48993.164062	-100.185120
48996.093750	-100.185509
48999.023438	-100.185928
49001.953125	-100.186302
49004.882812	-100.186699
49007.812500	-100.187126
49010.742188	-100.187538
49013.671875	-100.187920
49016.601562	-100.188339
49019.531250	-100.188744
49022.460938	-100.189140
49025.390625	-100.189545
49028.320312	-100.189941
49031.250000	-100.190353
49034.179688	-100.190758
49037.109375	-100.191154
49040.039062	-100.191559
49042.968750	-100.191956
49045.898438	-100.192368
49048.828125	-100.192772
49051.757812	-100.193169
49054.687500	-100.193565
49057.617188	-100.193939
49060.546875	-100.194359
49063.476562	-100.194763
49066.406250	-100.195175
49069.335938	-100.195534
49072.265625	-100.195969
49075.195312	-100.196381
49078.125000	-100.196777
49081.054688	-100.197189
49083.984375	-100.197586
49086.914062	-100.198013
49089.843750	-100.198395
49092.773438	-100.198807
49095.703125	-100.199181
49098.632812	-100.199608
49101.562500	-100.200005
49104.492188	-100.200424
49107.421875	-100.200790
49110.351562	-100.201202
49113.281250	-100.201622
49116.210938	-100.202042
49119.140625	-100.202415
49122.070312	-100.202827
49125.000000	-100.203201
49127.929688	-100.203629
49130.859375	-100.204018
49133.789062	-100.204422
49136.718750	-100.204811
49139.648438	-100.205208
49142.578125	-100.205635
49145.507812	-100.206039
49148.437500	-100.206429
49151.367188	-100.206825
49154.296875	-100.207245
49157.226562	-100.207642
49160.156250	-100.208038
49163.085938	-100.208435
49166.015625	-100.208847
49168.945312	-100.209236
49171.875000	-100.209602
49174.804688	-100.210030
49177.734375	-100.210457
49180.664062	-100.210838
49183.593750	-100.211235
49186.523438	-100.211624
49189.453125	-100.212067
49192.382812	-100.212280
49195.312500	-100.212868
49198.242188	-100.213242
49201.171875	-100.213646
49204.101562	-100.214043
49207.031250	-100.214447
49209.960938	-100.214851
49212.890625	-100.215225
49215.820312	-100.215630
49218.750000	-100.216042
49221.679688	-100.216438
49224.609375	-100.216850
49227.539062	-100.217224
49230.468750	-100.217651
49233.398438	-100.218048
49236.328125	-100.218430
49239.257812	-100.218857
49242.187500	-100.219254
49245.117188	-100.219612
49248.046875	-100.220055
49250.976562	-100.220451
49253.906250	-100.220840
49256.835938	-100.221222
49259.765625	-100.221657
49262.695312	-100.222054
49265.625000	-100.222450
49268.554688	-100.222832
49271.484375	-100.223251
49274.414062	-100.223648
49277.343750	-100.224037
49280.273438	-100.224449
49283.203125	-100.224838
49286.132812	-100.225204
49289.062500	-100.225639
49291.992188	-100.226051
49294.921875	-100.226448
49297.851562	-100.226837
49300.781250	-100.227249
49303.710938	-100.227661
49306.640625	-100.228027
49309.570312	-100.228432
49312.500000	-100.228851
49315.429688	-100.229202
49318.359375	-100.229668
49321.289062	-100.230080
49324.218750	-100.230301
49327.148438	-100.230843
49330.078125	-100.231239
49333.007812	-100.231644
49335.937500	-100.232002
49338.867188	-100.232437
49341.796875	-100.232811
49344.726562	-100.233215
49347.656250	-100.233620
49350.585938	-100.234016
49353.515625	-100.234406
49356.445312	-100.234840
49359.375000	-100.235222
49362.304688	-100.235611
49365.234375	-100.236023
49368.164062	-100.236389
49371.093750	-100.236809
49374.023438	-100.237190
49376.953125	-100.237648
49379.882812	-100.238007
49382.812500	-100.238396
49385.742188	-100.238792
49388.671875	-100.239189
49391.601562	-100.239601
49394.531250	-100.239983
49397.460938	-100.240395
49400.390625	-100.240791
49403.320312	-100.241173
49406.250000	-100.241592
49409.179688	-100.241974
49412.109375	-100.242401
49415.039062	-100.242767
49417.968750	-100.243172
49420.898438	-100.243568
49423.828125	-100.243958
49426.757812	-100.244354
49429.687500	-100.244766
49432.617188	-100.245186
49435.546875	-100.245522
49438.476562	-100.245972
49441.406250	-100.246338
49444.335938	-100.246788
49447.265625	-100.247139
49450.195312	-100.247536
49453.125000	-100.247948
49456.054688	-100.248329
49458.984375	-100.248741
49461.914062	-100.249138
49464.843750	-100.249542
49467.773438	-100.249939
49470.703125	-100.250313
49473.632812	-100.250748
49476.562500	-100.251106
49479.492188	-100.251518
49482.421875	-100.251923
49485.351562	-100.252319
49488.281250	-100.252693
49491.210938	-100.253113
49494.140625	-100.253487
49497.070312	-100.253906
49500.000000	-100.254280
49502.929688	-100.254700
49505.859375	-100.255089
49508.789062	-100.255486
49511.718750	-100.255898
49514.648438	-100.256302
49517.578125	-100.256660
49520.507812	-100.257072
49523.437500	-100.257469
49526.367188	-100.257858
49529.296875	-100.258278
49532.226562	-100.258659
49535.156250	-100.259041
49538.085938	-100.259445
49541.015625	-100.259857
49543.945312	-100.260239
49546.875000	-100.260643
49549.804688	-100.261032
49552.734375	-100.261429
49555.664062	-100.261795
49558.593750	-100.262222
49561.523438	-100.262604
49564.453125	-100.263016
49567.382812	-100.263420
49570.312500	-100.263817
49573.242188	-100.264183
49576.171875	-100.264603
49579.101562	-100.265007
49582.031250	-100.265396
49584.960938	-100.265778
49587.890625	-100.266167
49590.820312	-100.266571
49593.750000	-100.266975
49596.679688	-100.267342
49599.609375	-100.267746
49602.539062	-100.268166
49605.468750	-100.268562
49608.398438	-100.268951
49611.328125	-100.269363
49614.257812	-100.269737
49617.187500	-100.270142
49620.117188	-100.270554
49623.046875	-100.270905
49625.976562	-100.271317
49628.906250	-100.271698
49631.835938	-100.272087
49634.765625	-100.272499
49637.695312	-100.272888
49640.625000	-100.273277
49643.554688	-100.273682
49646.484375	-100.274086
49649.414062	-100.274460
49652.343750	-100.274872
49655.273438	-100.275261
49658.203125	-100.275688
49661.132812	-100.276062
49664.062500	-100.276459
49666.992188	-100.276871
49669.921875	-100.277252
49672.851562	-100.277611
49675.781250	-100.278030
49678.710938	-100.278427
49681.640625	-100.278816
49684.570312	-100.279213
49687.500000	-100.279587
49690.429688	-100.279999
49693.359375	-100.280388
49696.289062	-100.280785
49699.218750	-100.281189
49702.148438	-100.281570
49705.078125	-100.281952
49708.007812	-100.282379
49710.937500	-100.282753
49713.867188	-100.283134
49716.796875	-100.283562
49719.726562	-100.283928
49722.656250	-100.284348
49725.585938	-100.284714
49728.515625	-100.285118
49731.445312	-100.285484
49734.375000	-100.285904
49737.304688	-100.286293
49740.234375	-100.286697
49743.164062	-100.287086
49746.093750	-100.287476
49749.023438	-100.287880
49751.953125	-100.288254
49754.882812	-100.288612
49757.812500	-100.289070
49760.742188	-100.289474
49763.671875	-100.289856
49766.601562	-100.290268
49769.531250	-100.290642
49772.460938	-100.291031
49775.390625	-100.291428
49778.320312	-100.291801
49781.250000	-100.292198
49784.179688	-100.292603
49787.109375	-100.292976
49790.039062	-100.293388
49792.968750	-100.293777
49795.898438	-100.294182
49798.828125	-100.294563
49801.757812	-100.294952
49804.687500	-100.295349
49807.617188	-100.295776
49810.546875	-100.296089
49813.476562	-100.296524
49816.406250	-100.296921
49819.335938	-100.297287
49822.265625	-100.297684
49825.195312	-100.298103
49828.125000	-100.298477
49831.054688	-100.298889
49833.984375	-100.299286
49836.914062	-100.299667
49839.843750	-100.300041
49842.773438	-100.300438
49845.703125	-100.300835
49848.632812	-100.301224
49851.562500	-100.301605
49854.492188	-100.302010
49857.421875	-100.302399
49860.351562	-100.302788
49863.281250	-100.303192
49866.210938	-100.303581
49869.140625	-100.303993
49872.070312	-100.304375
49875.000000	-100.304764
49877.929688	-100.305138
49880.859375	-100.305550
49883.789062	-100.305916
49886.718750	-100.306328
49889.648438	-100.306709
49892.578125	-100.307121
49895.507812	-100.307487
49898.437500	-100.307884
49901.367188	-100.308273
49904.296875	-100.308670
49907.226562	-100.309059
49910.156250	-100.309448
49913.085938	-100.309860
49916.015625	-100.310226
49918.945312	-100.310616
49921.875000	-100.311028
49924.804688	-100.311394
49927.734375	-100.311783
49930.664062	-100.312187
49933.593750	-100.312561
49936.523438	-100.312973
49939.453125	-100.313377
49942.382812	-100.313744
49945.312500	-100.314148
49948.242188	-100.314514
49951.171875	-100.314941
49954.101562	-100.315315
49957.031250	-100.315697
49959.960938	-100.316086
49962.890625	-100.316490
49965.820312	-100.316864
49968.750000	-100.317268
49971.679688	-100.317665
49974.609375	-100.318047
49977.539062	-100.318451
49980.468750	-100.318802
49983.398438	-100.319244
49986.328125	-100.319603
49989.257812	-100.320023
49992.187500	-100.320396
49995.117188	-100.320770
49998.046875	-100.321182
50000.976562	-100.321571
50003.906250	-100.321968
50006.835938	-100.322388
50009.765625	-100.322746
50012.695312	-100.323128
50015.625000	-100.323524
50018.554688	-100.323898
50021.484375	-100.324310
50024.414062	-100.324677
50027.343750	-100.325066
50030.273438	-100.325470
50033.203125	-100.325867
50036.132812	-100.326271
50039.062500	-100.326637
50041.992188	-100.327026
50044.921875	-100.327400
50047.851562	-100.327812
50050.781250	-100.328163
50053.710938	-100.328590
50056.640625	-100.328987
50059.570312	-100.329361
50062.500000	-100.329750
50065.429688	-100.330147
50068.359375	-100.330536
50071.289062	-100.330925
50074.218750	-100.331291
50077.148438	-100.331711
50080.078125	-100.332092
50083.007812	-100.332481
50085.937500	-100.332870
50088.867188	-100.333221
50091.796875	-100.333633
50094.726562	-100.334023
50097.656250	-100.334412
50100.585938	-100.334801
50103.515625	-100.335182
50106.445312	-100.335587
50109.375000	-100.335983
50112.304688	-100.336349
50115.234375	-100.336761
50118.164062	-100.337196
50121.093750	-100.337524
50124.023438	-100.337914
50126.953125	-100.338310
50129.882812	-100.338654
50132.812500	-100.339081
50135.742188	-100.339439
50138.671875	-100.339867
50141.601562	-100.340248
50144.531250	-100.340645
50147.460938	-100.341011
50150.390625	-100.341400
50153.320312	-100.341797
50156.250000	-100.342194
50159.179688	-100.342598
50162.109375	-100.342972
50165.039062	-100.343361
50167.968750	-100.343742
50170.898438	-100.344147
50173.828125	-100.344521
50176.757812	-100.344902
50179.687500	-100.345314
50182.617188	-100.345665
50185.546875	-100.346077
50188.476562	-100.346474
50191.406250	-100.346855
50194.335938	-100.347237
50197.265625	-100.347633
50200.195312	-100.347992
50203.125000	-100.348419
50206.054688	-100.348785
50208.984375	-100.349174
50211.914062	-100.349564
50214.843750	-100.349968
50217.773438	-100.350319
50220.703125	-100.350723
50223.632812	-100.351128
50226.562500	-100.351494
50229.492188	-100.351891
50232.421875	-100.352264
50235.351562	-100.352654
50238.281250	-100.353035
50241.210938	-100.353416
50244.140625	-100.353813
50247.070312	-100.354218
50250.000000	-100.354599
50252.929688	-100.354988
50255.859375	-100.355370
50258.789062	-100.355766
50261.718750	-100.356140
50264.648438	-100.356529
50267.578125	-100.356934
50270.507812	-100.357307
50273.437500	-100.357697
50276.367188	-100.358093
50279.296875	-100.358459
50282.226562	-100.358849
50285.156250	-100.359245
50288.085938	-100.359619
50291.015625	-100.360016
50293.945312	-100.360397
50296.875000	-100.360771
50299.804688	-100.361168
50302.734375	-100.361549
50305.664062	-100.361961
50308.593750	-100.362335
50311.523438	-100.362701
50314.453125	-100.363098
50317.382812	-100.363464
50320.312500	-100.363869
50323.242188	-100.364273
50326.171875	-100.364624
50329.101562	-100.365036
50332.031250	-100.365425
50334.960938	-100.365829
50337.890625	-100.366203
50340.820312	-100.366577
50343.750000	-100.366966
50346.679688	-100.367340
50349.609375	-100.367729
50352.539062	-100.368134
50355.468750	-100.368507
50358.398438	-100.368889
50361.328125	-100.369278
50364.257812	-100.369675
50367.187500	-100.370056
50370.117188	-100.370445
50373.046875	-100.370834
50375.976562	-100.371201
50378.906250	-100.371574
50381.835938	-100.372025
50384.765625	-100.372353
50387.695312	-100.372757
50390.625000	-100.373123
50393.554688	-100.373528
50396.484375	-100.373886
50399.414062	-100.374283
50402.343750	-100.374664
50405.273438	-100.375061
50408.203125	-100.375443
50411.132812	-100.375793
50414.062500	-100.376221
50416.992188	-100.376610
50419.921875	-100.376984
50422.851562	-100.377357
50425.781250	-100.377769
50428.710938	-100.378143
50431.640625	-100.378510
50434.570312	-100.378914
50437.500000	-100.379280
50440.429688	-100.379662
50443.359375	-100.380066
50446.289062	-100.380424
50449.218750	-100.380821
50452.148438	-100.381210
50455.078125	-100.381584
50458.007812	-100.381966
50460.937500	-100.382370
50463.867188	-100.382736
50466.796875	-100.383133
50469.726562	-100.383514
50472.656250	-100.383904
50475.585938	-100.384293
50478.515625	-100.384689
50481.445312	-100.385048
50484.375000	-100.385445
50487.304688	-100.385826
50490.234375	-100.386200
50493.164062	-100.386574
50496.093750	-100.386978
50499.023438	-100.387352
50501.953125	-100.387733
50504.882812	-100.388130
50507.812500	-100.388496
50510.742188	-100.388901
50513.671875	-100.389252
50516.601562	-100.389648
50519.531250	-100.390053
50522.460938	-100.390427
50525.390625	-100.390831
50528.320312	-100.391182
50531.250000	-100.391586
50534.179688	-100.391937
50537.109375	-100.392342
50540.039062	-100.392731
50542.968750	-100.393127
50545.898438	-100.393517
50548.828125	-100.393890
50551.757812	-100.394257
50554.687500	-100.394638
50557.617188	-100.394974
50560.546875	-100.395386
50563.476562	-100.395805
50566.406250	-100.396187
50569.335938	-100.396568
50572.265625	-100.396950
50575.195312	-100.397339
50578.125000	-100.397728
50581.054688	-100.398094
50583.984375	-100.398468
50586.914062	-100.398872
50589.843750	-100.399231
50592.773438	-100.399620
50595.703125	-100.399994
50598.632812	-100.400406
50601.562500	-100.400787
50604.492188	-100.401138
50607.421875	-100.401535
50610.351562	-100.401909
50613.281250	-100.402306
50616.210938	-100.402679
50619.140625	-100.403046
50622.070312	-100.403450
50625.000000	-100.403831
50627.929688	-100.404221
50630.859375	-100.404587
50633.789062	-100.404968
50636.718750	-100.405342
50639.648438	-100.405731
50642.578125	-100.406120
50645.507812	-100.406525
50648.437500	-100.406883
50651.367188	-100.407280
50654.296875	-100.407654
50657.226562	-100.408043
50660.156250	-100.408417
50663.085938	-100.408791
50666.015625	-100.409180
50668.945312	-100.409584
50671.875000	-100.409950
50674.804688	-100.410301
50677.734375	-100.410713
50680.664062	-100.411095
50683.593750	-100.411438
50686.523438	-100.411888
50689.453125	-100.412254
50692.382812	-100.412651
50695.312500	-100.412971
50698.242188	-100.413383
50701.171875	-100.413773
50704.101562	-100.414131
50707.031250	-100.414536
50709.960938	-100.414902
50712.890625	-100.415283
50715.820312	-100.415657
50718.750000	-100.416046
50721.679688	-100.416420
50724.609375	-100.416801
50727.539062	-100.417175
50730.468750	-100.417564
50733.398438	-100.417938
50736.328125	-100.418297
50739.257812	-100.418686
50742.187500	-100.419098
50745.117188	-100.419456
50748.046875	-100.419891
50750.976562	-100.420219
50753.906250	-100.420639
50756.835938	-100.421021
50759.765625	-100.421379
50762.695312	-100.421745
50765.625000	-100.422134
50768.554688	-100.422508
50771.484375	-100.422905
50774.414062	-100.423271
50777.343750	-100.423653
50780.273438	-100.424026
50783.203125	-100.424393
50786.132812	-100.424812
50789.062500	-100.425194
50791.992188	-100.425598
50794.921875	-100.425926
50797.851562	-100.426308
50800.781250	-100.426712
50803.710938	-100.427071
50806.640625	-100.427475
50809.570312	-100.427849
50812.500000	-100.428223
50815.429688	-100.428581
50818.359375	-100.428978
50821.289062	-100.429398
50824.218750	-100.429718
50827.148438	-100.430099
50830.078125	-100.430496
50833.007812	-100.430870
50835.937500	-100.431252
50838.867188	-100.431671
50841.796875	-100.432045
50844.726562	-100.432404
50847.656250	-100.432785
50850.585938	-100.433182
50853.515625	-100.433540
50856.445312	-100.433899
50859.375000	-100.434303
50862.304688	-100.434669
50865.234375	-100.435028
50868.164062	-100.435486
50871.093750	-100.435799
50874.023438	-100.436188
50876.953125	-100.436584
50879.882812	-100.436974
50882.812500	-100.437317
50885.742188	-100.437698
50888.671875	-100.438072
50891.601562	-100.438446
50894.531250	-100.438843
50897.460938	-100.439217
50900.390625	-100.439598
50903.320312	-100.439957
50906.250000	-100.440361
50909.179688	-100.440735
50912.109375	-100.441109
50915.039062	-100.441490
50917.968750	-100.441872
50920.898438	-100.442261
50923.828125	-100.442619
50926.757812	-100.442993
50929.687500	-100.443390
50932.617188	-100.443680
50935.546875	-100.444176
50938.476562	-100.444504
50941.406250	-100.444931
50944.335938	-100.445274
50947.265625	-100.445641
50950.195312	-100.446037
50953.125000	-100.446411
50956.054688	-100.446800
50958.984375	-100.447151
50961.914062	-100.447556
50964.843750	-100.447922
50967.773438	-100.448280
50970.703125	-100.448669
50973.632812	-100.449051
50976.562500	-100.449417
50979.492188	-100.449837
50982.421875	-100.450195
50985.351562	-100.450554
50988.281250	-100.450958
50991.210938	-100.451324
50994.140625	-100.451698
50997.070312	-100.452072
51000.000000	-100.452461
51002.929688	-100.452812
51005.859375	-100.453217
51008.789062	-100.453606
51011.718750	-100.453964
51014.648438	-100.454338
51017.578125	-100.454727
51020.507812	-100.455101
51023.437500	-100.455490
51026.367188	-100.455803
51029.296875	-100.456253
51032.226562	-100.456619
51035.156250	-100.456970
51038.085938	-100.457382
51041.015625	-100.457756
51043.945312	-100.458107
51046.875000	-100.458496
51049.804688	-100.458862
51052.734375	-100.459236
51055.664062	-100.459602
51058.593750	-100.459999
51061.523438	-100.460388
51064.453125	-100.460770
51067.382812	-100.461113
51070.312500	-100.461525
51073.242188	-100.461884
51076.171875	-100.462257
51079.101562	-100.462646
51082.031250	-100.463005
51084.960938	-100.463379
51087.890625	-100.463768
51090.820312	-100.464165
51093.750000	-100.464516
51096.679688	-100.464905
51099.609375	-100.465279
51102.539062	-100.465652
