周波数 (Hz)	レベル (dB)
37623.046875	-201.110535
37625.976562	-198.712112
37628.906250	-198.394272
37631.835938	-200.617752
37634.765625	-195.530685
37637.695312	-195.118835
37640.625000	-200.790787
37643.554688	-197.868088
37646.484375	-198.736923
37649.414062	-200.653687
37652.343750	-197.700821
37655.273438	-197.039078
37658.203125	-200.743225
37661.132812	-197.857635
37664.062500	-200.241547
37666.992188	-200.145477
37669.921875	-199.810211
37672.851562	-199.637787
37675.781250	-199.882721
37678.710938	-199.546768
37681.640625	-199.056442
37684.570312	-198.096115
37687.500000	-200.269135
37690.429688	-200.495056
37693.359375	-201.459747
37696.289062	-201.239990
37699.218750	-200.350418
37702.148438	-198.920731
37705.078125	-198.119598
37708.007812	-200.222168
37710.937500	-200.581451
37713.867188	-199.140747
37716.796875	-201.601517
37719.726562	-195.744400
37722.656250	-195.729797
37725.585938	-199.908936
37728.515625	-199.403214
37731.445312	-198.915680
37734.375000	-200.885101
37737.304688	-195.324814
37740.234375	-196.799698
37743.164062	-201.819595
37746.093750	-199.991730
37749.023438	-199.859177
37751.953125	-199.784271
37754.882812	-195.261688
37757.812500	-196.369583
37760.742188	-199.850693
37763.671875	-200.711853
37766.601562	-199.999237
37769.531250	-198.617676
37772.460938	-198.007034
37775.390625	-199.059814
37778.320312	-198.873795
37781.250000	-201.692108
37784.179688	-200.051422
37787.109375	-199.132172
37790.039062	-196.099762
37792.968750	-199.854813
37795.898438	-200.719467
37798.828125	-200.490295
37801.757812	-200.520599
37804.687500	-197.819550
37807.617188	-195.145798
37810.546875	-199.300613
37813.476562	-198.368790
37816.406250	-198.265747
37819.335938	-198.850235
37822.265625	-186.361298
37825.195312	-185.747681
37828.125000	-197.389267
37831.054688	-197.905930
37833.984375	-198.408646
37836.914062	-200.018997
37839.843750	-194.880875
37842.773438	-195.785889
37845.703125	-200.652176
37848.632812	-198.610336
37851.562500	-200.391724
37854.492188	-199.056030
37857.421875	-195.946762
37860.351562	-196.631317
37863.281250	-200.346741
37866.210938	-198.698944
37869.140625	-198.545380
37872.070312	-199.261261
37875.000000	-202.242889
37877.929688	-200.776016
37880.859375	-201.830200
37883.789062	-200.749557
37886.718750	-200.858917
37889.648438	-194.268341
37892.578125	-192.387085
37895.507812	-197.200256
37898.437500	-200.728745
37901.367188	-199.313553
37904.296875	-200.793076
37907.226562	-193.504364
37910.156250	-193.333115
37913.085938	-200.135345
37916.015625	-198.456451
37918.945312	-198.760208
37921.875000	-200.264084
37924.804688	-191.069672
37927.734375	-192.667023
37930.664062	-200.355957
37933.593750	-199.359695
37936.523438	-199.185776
37939.453125	-199.956329
37942.382812	-193.570084
37945.312500	-197.884109
37948.242188	-200.106201
37951.171875	-200.834335
37954.101562	-200.338409
37957.031250	-189.154526
37959.960938	-183.628326
37962.890625	-189.152252
37965.820312	-200.308670
37968.750000	-202.491394
37971.679688	-201.320358
37974.609375	-199.181839
37977.539062	-198.040009
37980.468750	-201.044891
37983.398438	-199.516891
37986.328125	-200.116043
37989.257812	-200.063660
37992.187500	-198.783615
37995.117188	-196.999008
37998.046875	-200.361435
38000.976562	-198.327545
38003.906250	-197.607025
38006.835938	-199.183853
38009.765625	-196.828033
38012.695312	-197.105606
38015.625000	-201.086990
38018.554688	-197.495483
38021.484375	-198.380722
38024.414062	-200.117188
38027.343750	-195.828598
38030.273438	-196.838394
38033.203125	-199.629440
38036.132812	-199.353134
38039.062500	-200.611984
38041.992188	-199.433243
38044.921875	-199.908554
38047.851562	-199.192169
38050.781250	-199.526993
38053.710938	-199.099411
38056.640625	-199.917007
38059.570312	-200.025192
38062.500000	-201.390854
38065.429688	-200.999634
38068.359375	-200.530289
38071.289062	-199.808716
38074.218750	-199.733643
38077.148438	-198.296310
38080.078125	-197.461334
38083.007812	-200.076385
38085.937500	-200.658997
38088.867188	-199.776337
38091.796875	-200.757172
38094.726562	-196.166626
38097.656250	-195.738052
38100.585938	-199.270828
38103.515625	-199.733963
38106.445312	-198.626617
38109.375000	-201.841721
38112.304688	-195.902939
38115.234375	-195.460663
38118.164062	-200.331558
38121.093750	-199.252945
38124.023438	-200.027863
38126.953125	-199.949814
38129.882812	-195.891251
38132.812500	-198.626572
38135.742188	-200.158066
38138.671875	-200.546402
38141.601562	-199.919998
38144.531250	-198.807159
38147.460938	-194.759979
38150.390625	-196.843887
38153.320312	-198.764282
38156.250000	-201.661942
38159.179688	-201.274506
38162.109375	-200.419601
38165.039062	-196.619247
38167.968750	-199.744003
38170.898438	-200.443680
38173.828125	-200.082703
38176.757812	-200.382904
38179.687500	-196.177856
38182.617188	-192.637512
38185.546875	-199.788025
38188.476562	-198.396606
38191.406250	-197.968048
38194.335938	-200.645996
38197.265625	-193.374100
38200.195312	-192.711960
38203.125000	-200.072922
38206.054688	-197.686874
38208.984375	-198.211487
38211.914062	-196.338562
38214.843750	-186.073242
38217.773438	-186.546814
38220.703125	-199.649979
38223.632812	-198.914963
38226.562500	-200.028870
38229.492188	-198.966675
38232.421875	-196.946686
38235.351562	-197.788818
38238.281250	-199.657028
38241.210938	-199.256958
38244.140625	-199.573212
38247.070312	-198.331039
38250.000000	-201.584656
38252.929688	-200.958267
38255.859375	-201.318466
38258.789062	-200.258591
38261.718750	-200.600052
38264.648438	-199.083099
38267.578125	-198.663132
38270.507812	-199.524429
38273.437500	-201.137756
38276.367188	-198.973999
38279.296875	-200.217621
38282.226562	-187.780884
38285.156250	-186.586533
38288.085938	-196.723816
38291.015625	-199.396332
38293.945312	-198.471558
38296.875000	-201.587646
38299.804688	-194.061951
38302.734375	-195.309814
38305.664062	-201.133179
38308.593750	-199.870590
38311.523438	-199.493439
38314.453125	-199.585495
38317.382812	-191.145432
38320.312500	-194.058014
38323.242188	-200.260681
38326.171875	-199.989944
38329.101562	-200.131699
38332.031250	-199.248779
38334.960938	-197.725800
38337.890625	-198.712875
38340.820312	-198.868958
38343.750000	-201.876740
38346.679688	-201.097000
38349.609375	-189.769104
38352.539062	-186.146027
38355.468750	-194.726746
38358.398438	-200.156250
38361.328125	-199.675293
38364.257812	-200.270386
38367.187500	-198.747284
38370.117188	-197.318405
38373.046875	-200.025284
38375.976562	-197.717316
38378.906250	-197.790802
38381.835938	-200.124268
38384.765625	-196.584457
38387.695312	-195.378845
38390.625000	-201.770905
38393.554688	-197.801956
38396.484375	-197.948685
38399.414062	-200.800446
38402.343750	-197.030899
38405.273438	-197.172028
38408.203125	-200.934952
38411.132812	-198.237122
38414.062500	-200.373093
38416.992188	-199.094116
38419.921875	-198.472183
38422.851562	-198.350052
38425.781250	-198.519592
38428.710938	-199.403015
38431.640625	-200.235489
38434.570312	-198.766769
38437.500000	-201.334839
38440.429688	-201.058167
38443.359375	-201.044510
38446.289062	-200.660049
38449.218750	-201.287369
38452.148438	-199.446518
38455.078125	-199.165451
38458.007812	-200.383286
38460.937500	-200.910156
38463.867188	-199.573212
38466.796875	-199.675812
38469.726562	-194.229553
38472.656250	-193.555359
38475.585938	-199.754852
38478.515625	-199.529144
38481.445312	-199.736374
38484.375000	-201.322098
38487.304688	-195.405563
38490.234375	-195.734619
38493.164062	-200.248474
38496.093750	-199.603348
38499.023438	-199.893112
38501.953125	-199.865784
38504.882812	-196.085037
38507.812500	-197.412140
38510.742188	-199.870956
38513.671875	-200.918167
38516.601562	-200.468048
38519.531250	-199.337433
38522.460938	-197.596680
38525.390625	-198.637939
38528.320312	-199.407410
38531.250000	-201.958420
38534.179688	-201.000198
38537.109375	-197.426147
38540.039062	-192.183701
38542.968750	-197.051132
38545.898438	-199.643753
38548.828125	-199.263718
38551.757812	-200.259979
38554.687500	-198.021881
38557.617188	-195.911423
38560.546875	-200.758835
38563.476562	-198.268997
38566.406250	-198.042786
38569.335938	-200.502243
38572.265625	-190.660278
38575.195312	-190.089752
38578.125000	-199.959503
38581.054688	-197.619324
38583.984375	-197.570541
38586.914062	-200.202469
38589.843750	-195.088287
38592.773438	-195.383301
38595.703125	-200.158203
38598.632812	-198.389160
38601.562500	-200.041367
38604.492188	-196.329971
38607.421875	-191.899048
38610.351562	-193.105911
38613.281250	-200.256973
38616.210938	-200.291473
38619.140625	-199.892761
38622.070312	-199.368042
38625.000000	-201.776901
38627.929688	-201.061356
38630.859375	-200.737411
38633.789062	-201.231232
38636.718750	-200.556580
38639.648438	-195.888977
38642.578125	-194.823242
38645.507812	-198.346039
38648.437500	-201.397079
38651.367188	-199.341446
38654.296875	-200.974472
38657.226562	-193.428192
38660.156250	-193.588593
38663.085938	-199.617157
38666.015625	-198.951645
38668.945312	-199.016602
38671.875000	-197.499847
38674.804688	-187.432159
38677.734375	-187.387390
38680.664062	-199.438492
38683.593750	-198.959656
38686.523438	-199.920273
38689.453125	-200.025284
38692.382812	-193.778381
38695.312500	-197.081207
38698.242188	-199.453033
38701.171875	-199.940643
38704.101562	-200.385468
38707.031250	-198.561462
38709.960938	-194.816269
38712.890625	-198.109650
38715.820312	-199.344040
38718.750000	-201.708450
38721.679688	-200.951004
38724.609375	-199.521301
38727.539062	-197.526260
38730.468750	-200.384583
38733.398438	-200.385208
38736.328125	-200.386276
38739.257812	-200.474670
38742.187500	-189.472717
38745.117188	-188.549545
38748.046875	-197.240814
38750.976562	-198.712662
38753.906250	-197.801910
38756.835938	-200.939209
38759.765625	-198.044479
38762.695312	-196.074783
38765.625000	-201.386627
38768.554688	-197.558868
38771.484375	-199.096359
38774.414062	-200.218109
38777.343750	-196.265884
38780.273438	-196.964539
38783.203125	-200.923828
38786.132812	-198.301666
38789.062500	-199.787842
38791.992188	-199.763535
38794.921875	-199.519440
38797.851562	-199.272095
38800.781250	-200.470505
38803.710938	-199.016495
38806.640625	-200.354507
38809.570312	-198.959717
38812.500000	-200.364929
38815.429688	-198.717392
38818.359375	-200.542404
38821.289062	-201.137177
38824.218750	-201.336197
38827.148438	-199.140930
38830.078125	-199.350128
38833.007812	-199.889297
38835.937500	-200.594574
38838.867188	-199.355057
38841.796875	-201.329681
38844.726562	-196.725464
38847.656250	-195.484528
38850.585938	-200.617294
38853.515625	-200.189102
38856.445312	-198.733337
38859.375000	-200.123215
38862.304688	-193.431122
38865.234375	-193.286987
38868.164062	-200.648926
38871.093750	-199.430618
38874.023438	-199.841507
38876.953125	-199.978424
38879.882812	-196.858963
38882.812500	-198.090927
38885.742188	-200.082092
38888.671875	-200.910751
38891.601562	-199.886932
38894.531250	-198.620377
38897.460938	-196.251099
38900.390625	-198.615616
38903.320312	-199.384827
38906.250000	-201.539734
38909.179688	-201.131897
38912.109375	-199.851379
38915.039062	-197.292175
38917.968750	-199.279892
38920.898438	-200.416214
38923.828125	-199.734573
38926.757812	-200.122345
38929.687500	-192.614853
38932.617188	-188.361023
38935.546875	-196.425186
38938.476562	-198.292023
38941.406250	-197.324585
38944.335938	-201.308258
38947.265625	-194.405640
38950.195312	-193.375458
38953.125000	-201.225082
38956.054688	-197.519562
38958.984375	-197.992828
38961.914062	-199.027679
38964.843750	-189.536133
38967.773438	-190.775940
38970.703125	-200.813095
38973.632812	-197.809296
38976.562500	-199.403458
38979.492188	-199.127975
38982.421875	-197.358841
38985.351562	-198.163071
38988.281250	-200.074570
38991.210938	-199.314346
38994.140625	-200.272537
38997.070312	-199.507675
39000.000000	-201.890427
39002.929688	-201.523315
39005.859375	-200.974457
39008.789062	-201.187592
39011.718750	-201.413818
39014.648438	-199.174362
39017.578125	-198.414413
39020.507812	-199.924408
39023.437500	-200.991867
39026.367188	-199.963318
39029.296875	-200.566284
39032.226562	-193.315018
39035.156250	-191.925354
39038.085938	-199.447815
39041.015625	-199.540680
39043.945312	-198.499466
39046.875000	-200.144928
39049.804688	-194.024307
39052.734375	-194.521576
39055.664062	-200.825546
39058.593750	-199.524170
39061.523438	-199.816132
39064.453125	-197.322372
39067.382812	-189.390076
39070.312500	-193.917450
39073.242188	-199.576706
39076.171875	-200.249710
39079.101562	-200.371353
39082.031250	-199.774384
39084.960938	-197.356323
39087.890625	-199.682755
39090.820312	-198.975494
39093.750000	-202.148590
39096.679688	-201.056351
39099.609375	-199.208679
39102.539062	-197.724960
39105.468750	-200.400558
39108.398438	-200.415207
39111.328125	-199.947845
39114.257812	-200.716003
39117.187500	-198.793793
39120.117188	-197.772980
39123.046875	-200.399658
39125.976562	-198.262711
39128.906250	-198.191650
39131.835938	-199.097473
39134.765625	-189.534805
39137.695312	-190.194305
39140.625000	-200.252380
39143.554688	-198.016571
39146.484375	-198.447739
39149.414062	-200.464355
39152.343750	-197.611954
39155.273438	-197.785889
39158.203125	-200.995697
39161.132812	-198.028824
39164.062500	-198.906830
39166.992188	-200.116913
39169.921875	-199.211899
39172.851562	-199.555328
39175.781250	-199.005615
39178.710938	-199.281784
39181.640625	-196.635712
39184.570312	-194.752304
39187.500000	-199.924194
39190.429688	-201.065704
39193.359375	-201.137436
39196.289062	-201.137665
39199.218750	-201.626541
39202.148438	-200.222794
39205.078125	-199.125061
39208.007812	-199.208679
39210.937500	-200.119812
39213.867188	-200.205582
39216.796875	-201.332611
39219.726562	-196.038773
39222.656250	-195.271362
39225.585938	-200.895370
39228.515625	-199.092316
39231.445312	-199.004395
39234.375000	-201.198318
39237.304688	-195.521652
39240.234375	-195.507309
39243.164062	-200.991180
39246.093750	-199.065491
39249.023438	-199.903183
39251.953125	-199.240967
39254.882812	-192.281952
39257.812500	-194.118835
39260.742188	-199.448669
39263.671875	-201.746475
39266.601562	-199.643997
39269.531250	-198.984879
39272.460938	-198.259033
39275.390625	-199.025452
39278.320312	-199.586411
39281.250000	-201.965820
39284.179688	-200.969315
39287.109375	-198.743011
39290.039062	-196.190338
39292.968750	-199.431198
39295.898438	-200.461624
39298.828125	-200.142838
39301.757812	-201.054703
39304.687500	-198.377869
39307.617188	-195.711533
39310.546875	-200.286804
39313.476562	-198.883041
39316.406250	-198.678436
39319.335938	-199.348221
39322.265625	-189.991074
39325.195312	-188.748642
39328.125000	-198.784821
39331.054688	-197.485016
39333.984375	-198.819870
39336.914062	-201.180222
39339.843750	-194.701080
39342.773438	-195.439728
39345.703125	-200.848572
39348.632812	-198.190933
39351.562500	-199.721237
39354.492188	-199.112534
39357.421875	-196.025208
39360.351562	-196.857178
39363.281250	-199.657120
39366.210938	-199.121399
39369.140625	-199.599701
39372.070312	-200.110565
39375.000000	-201.878372
39377.929688	-200.723602
39380.859375	-200.839081
39383.789062	-200.626785
39386.718750	-201.105209
39389.648438	-191.004135
39392.578125	-189.556320
39395.507812	-195.008896
39398.437500	-201.640427
39401.367188	-199.552368
39404.296875	-200.269821
39407.226562	-193.829636
39410.156250	-192.518814
39413.085938	-200.289886
39416.015625	-200.185089
39418.945312	-199.348221
39421.875000	-199.881653
39424.804688	-191.301437
39427.734375	-191.719543
39430.664062	-200.696716
39433.593750	-199.499329
39436.523438	-199.920517
39439.453125	-199.305450
39442.382812	-194.192307
39445.312500	-198.075317
39448.242188	-199.479050
39451.171875	-200.329391
39454.101562	-199.616196
39457.031250	-197.851822
39459.960938	-193.752014
39462.890625	-196.380539
39465.820312	-199.644409
39468.750000	-201.676422
39471.679688	-200.876892
39474.609375	-200.776489
39477.539062	-198.557358
39480.468750	-200.262421
39483.398438	-200.119919
39486.328125	-200.047333
39489.257812	-201.039291
39492.187500	-198.321014
39495.117188	-197.052551
39498.046875	-201.554123
39500.976562	-198.321335
39503.906250	-198.027237
39506.835938	-201.267609
39509.765625	-197.232590
39512.695312	-196.341248
39515.625000	-201.781982
39518.554688	-197.816238
39521.484375	-198.482101
39524.414062	-198.545303
39527.343750	-191.062317
39530.273438	-193.622314
39533.203125	-200.735672
39536.132812	-198.868607
39539.062500	-199.916458
39541.992188	-200.536545
39544.921875	-200.149826
39547.851562	-199.789001
39550.781250	-198.619156
39553.710938	-199.530106
39556.640625	-199.922577
39559.570312	-198.845428
39562.500000	-201.637329
39565.429688	-200.626724
39568.359375	-200.849915
39571.289062	-199.890671
39574.218750	-192.864227
39577.148438	-191.476410
39580.078125	-197.430786
39583.007812	-200.129974
39585.937500	-200.614609
39588.867188	-199.384796
39591.796875	-201.140518
39594.726562	-195.808441
39597.656250	-195.444778
39600.585938	-199.744843
39603.515625	-198.891769
39606.445312	-198.838623
39609.375000	-201.477295
39612.304688	-195.288727
39615.234375	-195.540237
39618.164062	-200.676086
39621.093750	-200.063034
39624.023438	-199.512695
39626.953125	-200.435120
39629.882812	-196.680603
39632.812500	-198.284027
39635.742188	-199.988770
39638.671875	-200.263657
39641.601562	-200.174194
39644.531250	-197.131439
39647.460938	-191.883408
39650.390625	-194.911377
39653.320312	-200.078735
39656.250000	-201.214920
39659.179688	-201.121765
39662.109375	-199.540833
39665.039062	-196.973221
39667.968750	-199.749481
39670.898438	-200.458191
39673.828125	-199.663696
39676.757812	-200.915375
39679.687500	-196.581482
39682.617188	-193.183289
39685.546875	-200.273712
39688.476562	-198.230682
39691.406250	-198.243088
39694.335938	-199.967316
39697.265625	-193.380005
39700.195312	-192.404327
39703.125000	-199.966049
39706.054688	-197.121689
39708.984375	-198.297714
39711.914062	-197.726639
39714.843750	-188.486313
39717.773438	-189.612198
39720.703125	-199.400589
39723.632812	-198.249649
39726.562500	-199.250275
39729.492188	-199.188431
39732.421875	-196.810867
39735.351562	-197.525421
39738.281250	-200.059296
39741.210938	-199.614609
39744.140625	-199.427246
39747.070312	-199.636124
39750.000000	-201.979248
39752.929688	-200.678558
39755.859375	-200.494064
39758.789062	-200.759232
39761.718750	-201.532272
39764.648438	-199.337509
39767.578125	-197.115555
39770.507812	-200.348709
39773.437500	-201.536545
39776.367188	-199.056870
39779.296875	-198.632477
39782.226562	-184.522064
39785.156250	-184.659683
39788.085938	-195.466934
39791.015625	-199.302719
39793.945312	-198.198502
39796.875000	-201.124786
39799.804688	-194.111404
39802.734375	-195.018219
39805.664062	-200.163971
39808.593750	-199.923431
39811.523438	-200.195465
39814.453125	-198.529236
39817.382812	-190.562378
39820.312500	-194.417084
39823.242188	-200.447510
39826.171875	-200.283524
39829.101562	-199.907852
39832.031250	-198.793533
39834.960938	-197.441742
39837.890625	-199.197769
39840.820312	-198.703186
39843.750000	-201.829575
39846.679688	-200.472839
39849.609375	-198.620377
39852.539062	-195.509689
39855.468750	-199.265869
39858.398438	-200.144730
39861.328125	-200.053146
39864.257812	-200.291016
39867.187500	-199.852112
39870.117188	-197.185730
39873.046875	-200.300919
39875.976562	-198.249374
39878.906250	-197.733994
39881.835938	-200.781586
39884.765625	-196.618942
39887.695312	-196.044098
39890.625000	-201.788666
39893.554688	-197.736298
39896.484375	-198.180328
39899.414062	-200.316574
39902.343750	-196.681793
39905.273438	-197.504822
39908.203125	-201.324646
39911.132812	-197.865494
39914.062500	-200.528442
39916.992188	-198.247101
39919.921875	-195.160568
39922.851562	-197.745392
39925.781250	-198.710892
39928.710938	-198.989243
39931.640625	-199.404068
39934.570312	-198.914474
39937.500000	-201.966034
39940.429688	-200.809998
39943.359375	-201.616165
39946.289062	-200.228989
39949.218750	-200.396606
39952.148438	-199.643066
39955.078125	-198.729141
39958.007812	-200.700821
39960.937500	-201.094147
39963.867188	-198.680405
39966.796875	-192.448196
39969.726562	-191.803192
39972.656250	-195.052399
39975.585938	-201.139862
39978.515625	-198.546768
39981.445312	-198.240005
39984.375000	-201.329803
39987.304688	-195.599548
39990.234375	-195.776733
39993.164062	-199.726257
39996.093750	-200.412201
39999.023438	-200.089172
40001.953125	-200.816254
40004.882812	-195.364441
40007.812500	-197.402481
40010.742188	-200.401154
40013.671875	-200.619766
40016.601562	-199.661880
40019.531250	-198.524582
40022.460938	-197.417603
40025.390625	-199.397705
40028.320312	-199.688293
40031.250000	-202.099411
40034.179688	-201.402603
40037.109375	-193.810226
40040.039062	-189.516846
40042.968750	-194.549042
40045.898438	-200.301407
40048.828125	-200.142670
40051.757812	-199.877396
40054.687500	-197.733795
40057.617188	-196.250870
40060.546875	-200.298508
40063.476562	-197.585419
40066.406250	-197.501892
40069.335938	-199.908463
40072.265625	-190.220505
40075.195312	-189.284134
40078.125000	-200.212692
40081.054688	-197.400116
40083.984375	-197.980377
40086.914062	-200.110352
40089.843750	-194.989655
40092.773438	-195.168259
40095.703125	-200.619492
40098.632812	-198.997696
40101.562500	-199.375519
40104.492188	-198.521423
40107.421875	-193.557175
40110.351562	-195.605209
40113.281250	-199.515778
40116.210938	-199.259506
40119.140625	-200.207657
40122.070312	-199.877228
40125.000000	-202.544113
40127.929688	-201.580811
40130.859375	-200.639893
40133.789062	-200.544601
40136.718750	-201.172623
40139.648438	-196.264572
40142.578125	-194.548584
40145.507812	-198.098648
40148.437500	-201.117111
40151.367188	-199.273438
40154.296875	-200.784775
40157.226562	-193.858200
40160.156250	-192.882614
40163.085938	-200.314056
40166.015625	-199.885757
40168.945312	-198.706680
40171.875000	-195.046371
40174.804688	-184.233261
40177.734375	-184.683517
40180.664062	-197.415588
40183.593750	-198.942017
40186.523438	-199.382553
40189.453125	-199.068985
40192.382812	-193.135620
40195.312500	-197.704269
40198.242188	-199.920532
40201.171875	-200.564758
40204.101562	-199.138107
40207.031250	-197.439240
40209.960938	-194.793198
40212.890625	-197.782303
40215.820312	-199.710724
40218.750000	-201.814331
40221.679688	-201.368515
40224.609375	-199.443573
40227.539062	-198.218704
40230.468750	-200.595581
40233.398438	-200.476898
40236.328125	-200.036545
40239.257812	-200.511185
40242.187500	-197.352753
40245.117188	-195.696381
40248.046875	-199.788116
40250.976562	-197.924103
40253.906250	-197.639725
40256.835938	-200.674820
40259.765625	-196.845917
40262.695312	-196.323914
40265.625000	-200.787766
40268.554688	-197.163208
40271.484375	-198.834473
40274.414062	-200.199539
40277.343750	-196.655029
40280.273438	-197.535919
40283.203125	-200.551620
40286.132812	-198.298798
40289.062500	-200.162170
40291.992188	-199.916779
40294.921875	-198.502884
40297.851562	-199.770859
40300.781250	-199.591248
40303.710938	-199.386169
40306.640625	-199.730652
40309.570312	-197.849380
40312.500000	-196.743134
40315.429688	-199.844696
40318.359375	-200.427460
40321.289062	-200.333267
40324.218750	-200.755310
40327.148438	-199.023849
40330.078125	-198.882370
40333.007812	-199.975052
40335.937500	-201.293213
40338.867188	-199.368958
40341.796875	-200.956573
40344.726562	-196.462830
40347.656250	-195.932892
40350.585938	-200.311829
40353.515625	-199.727173
40356.445312	-198.112427
40359.375000	-193.069687
40362.304688	-192.901794
40365.234375	-195.798843
40368.164062	-201.114777
40371.093750	-199.312546
40374.023438	-199.261932
40376.953125	-200.905655
40379.882812	-195.792648
40382.812500	-197.311356
40385.742188	-198.971909
40388.671875	-200.832703
40391.601562	-199.816788
40394.531250	-199.249084
40397.460938	-196.617172
40400.390625	-198.464478
40403.320312	-199.711670
40406.250000	-201.836884
40409.179688	-201.910202
40412.109375	-199.048569
40415.039062	-196.773865
40417.968750	-200.271713
40420.898438	-199.829483
40423.828125	-200.286362
40426.757812	-200.011856
40429.687500	-188.807404
40432.617188	-183.690964
40435.546875	-194.328354
40438.476562	-198.174423
40441.406250	-197.153259
40444.335938	-200.378082
40447.265625	-193.204758
40450.195312	-192.791397
40453.125000	-200.746063
40456.054688	-197.890518
40458.984375	-197.936996
40461.914062	-198.524628
40464.843750	-190.602875
40467.773438	-190.895721
40470.703125	-199.382996
40473.632812	-198.434052
40476.562500	-200.312927
40479.492188	-199.763580
40482.421875	-197.017181
40485.351562	-197.924698
40488.281250	-200.240509
40491.210938	-199.162766
40494.140625	-199.425446
40497.070312	-199.153412
40500.000000	-202.079041
40502.929688	-200.710251
40505.859375	-200.980835
40508.789062	-201.053955
40511.718750	-201.653046
40514.648438	-200.264603
40517.578125	-197.508682
40520.507812	-199.726212
40523.437500	-199.540680
40526.367188	-199.188919
40529.296875	-200.760712
40532.226562	-192.804092
40535.156250	-192.412201
40538.085938	-199.795761
40541.015625	-198.925797
40543.945312	-198.763336
40546.875000	-200.403030
40549.804688	-195.056824
40552.734375	-195.073029
40555.664062	-200.911163
40558.593750	-199.389343
40561.523438	-199.496246
40564.453125	-195.042374
40567.382812	-184.591629
40570.312500	-190.096680
40573.242188	-199.477722
40576.171875	-200.343796
40579.101562	-200.217545
40582.031250	-198.605225
40584.960938	-198.323730
40587.890625	-199.195587
40590.820312	-199.105652
40593.750000	-201.990662
40596.679688	-200.516052
40599.609375	-199.466843
40602.539062	-196.469727
40605.468750	-200.310532
40608.398438	-200.514175
40611.328125	-200.112961
40614.257812	-200.722717
40617.187500	-198.742767
40620.117188	-197.281967
40623.046875	-201.495163
40625.976562	-198.650116
40628.906250	-197.313705
40631.835938	-200.766937
40634.765625	-195.364349
40637.695312	-195.095779
40640.625000	-201.532593
40643.554688	-197.188019
40646.484375	-198.172073
40649.414062	-201.146469
40652.343750	-197.991226
40655.273438	-197.543442
40658.203125	-200.499664
40661.132812	-197.694092
40664.062500	-199.971283
40666.992188	-198.963318
40669.921875	-199.613693
40672.851562	-199.531143
40675.781250	-199.161148
40678.710938	-199.876785
40681.640625	-199.929642
40684.570312	-198.852081
40687.500000	-200.749329
40690.429688	-199.986710
40693.359375	-201.457169
40696.289062	-200.695496
40699.218750	-200.733200
40702.148438	-198.899445
40705.078125	-197.424423
40708.007812	-200.648117
40710.937500	-201.234436
40713.867188	-199.348297
40716.796875	-200.321045
40719.726562	-196.419281
40722.656250	-196.206116
40725.585938	-200.116180
40728.515625	-199.265808
40731.445312	-198.239853
40734.375000	-200.569641
40737.304688	-195.974487
40740.234375	-196.189880
40743.164062	-201.043701
40746.093750	-199.451401
40749.023438	-197.684357
40751.953125	-194.710114
40754.882812	-193.461639
40757.812500	-196.242645
40760.742188	-199.773666
40763.671875	-200.035812
40766.601562	-200.076935
40769.531250	-199.718964
40772.460938	-197.644577
40775.390625	-198.064774
40778.320312	-198.991226
40781.250000	-202.053558
40784.179688	-201.001175
40787.109375	-199.135101
40790.039062	-196.494446
40792.968750	-199.160904
40795.898438	-200.549652
40798.828125	-200.247070
40801.757812	-200.279404
40804.687500	-198.033173
40807.617188	-195.833389
40810.546875	-199.898788
40813.476562	-198.327805
40816.406250	-197.668549
40819.335938	-196.832138
40822.265625	-183.480453
40825.195312	-183.248123
40828.125000	-195.013107
40831.054688	-197.861969
40833.984375	-197.946472
40836.914062	-200.057678
40839.843750	-196.174057
40842.773438	-195.675034
40845.703125	-200.970642
40848.632812	-198.760803
40851.562500	-199.454910
40854.492188	-198.881775
40857.421875	-196.594864
40860.351562	-197.415298
40863.281250	-199.459106
40866.210938	-199.291168
40869.140625	-199.986160
40872.070312	-198.482834
40875.000000	-202.205887
40877.929688	-201.576691
40880.859375	-201.185989
40883.789062	-200.292038
40886.718750	-200.696915
40889.648438	-193.807434
40892.578125	-192.033340
40895.507812	-197.044601
40898.437500	-200.463821
40901.367188	-199.405670
40904.296875	-201.186813
40907.226562	-193.732498
40910.156250	-192.498901
40913.085938	-199.208771
40916.015625	-198.681335
40918.945312	-198.201645
40921.875000	-200.309189
40924.804688	-191.370621
40927.734375	-192.804550
40930.664062	-200.247818
40933.593750	-199.037079
40936.523438	-200.407608
40939.453125	-199.752701
40942.382812	-193.929642
40945.312500	-196.528687
40948.242188	-199.992828
40951.171875	-199.948410
40954.101562	-199.684998
40957.031250	-195.508774
40959.960938	-189.130280
40962.890625	-194.619720
40965.820312	-198.976547
40968.750000	-201.275192
40971.679688	-201.034241
40974.609375	-199.291046
40977.539062	-197.307251
40980.468750	-200.126724
40983.398438	-200.598480
40986.328125	-199.713715
40989.257812	-200.553864
40992.187500	-198.167847
40995.117188	-197.307785
40998.046875	-201.077866
41000.976562	-198.155121
41003.906250	-197.880661
41006.835938	-200.635071
41009.765625	-197.468887
41012.695312	-196.552155
41015.625000	-201.302032
41018.554688	-197.867569
41021.484375	-198.459900
41024.414062	-200.470993
41027.343750	-195.579208
41030.273438	-196.798706
41033.203125	-200.161362
